지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),지면상태(지면상태코드),지면온도(°C)
108,서울,2024-08-24 22:00,27.3,,1,270,75,999.7,,,,1,0,,25.1
108,서울,2024-08-24 23:00,26.8,,.4,0,76,999.7,,,,1,0,,24.8
108,서울,2024-08-25 00:00,26.5,,.7,340,80,999.7,,,,0,0,,24.6
108,서울,2024-08-25 01:00,26.1,,0,0,80,999.8,,,,3,3,,24.4
108,서울,2024-08-25 02:00,25.9,,.3,0,83,999.9,,,,1,1,,24.3
108,서울,2024-08-25 03:00,25.7,,1.1,20,83,999.8,,,,0,0,,24.2
108,서울,2024-08-25 04:00,25.5,,1,340,86,999.7,,,,0,0,,23.6
108,서울,2024-08-25 05:00,25.2,,1.4,20,88,999.2,,,,1,0,,23.4
108,서울,2024-08-25 06:00,25,,1.7,20,90,999.6,0,,,0,0,,23.3
108,서울,2024-08-25 07:00,25.1,,1.6,20,90,1000.1,0,,,0,0,,24.6
108,서울,2024-08-25 08:00,26.1,,1.5,50,89,1000.2,.1,,,0,0,,27.4
108,서울,2024-08-25 09:00,27.4,,1.5,50,84,1000.1,.6,,,3,1,,30.6
108,서울,2024-08-25 10:00,28.5,,1.2,20,77,1000,.6,,,4,4,,31.9
108,서울,2024-08-25 11:00,29.4,,.7,250,74,999.8,.2,,,5,5,,32.2
108,서울,2024-08-25 12:00,30.7,,1.5,160,69,999.2,.4,,,6,6,,35.1
108,서울,2024-08-25 13:00,31.5,,1.5,270,64,998.7,.5,,,7,7,,39.8
108,서울,2024-08-25 14:00,31.5,,2.1,250,62,998.3,.4,,,7,7,,32.9
108,서울,2024-08-25 15:00,31.7,,1.3,270,64,997.6,.2,,,6,6,,35.8
108,서울,2024-08-25 16:00,32.6,,2.5,250,60,997.2,.8,,,6,6,,35.9
108,서울,2024-08-25 17:00,31.8,,3.6,200,63,997.5,.7,,,6,6,,32
108,서울,2024-08-25 18:00,30.9,,1.4,160,68,997.4,.6,,,7,2,,29.8
108,서울,2024-08-25 19:00,30.2,,1.1,230,69,997.4,0,,,7,1,,27.8
108,서울,2024-08-25 20:00,29.5,,1.1,230,74,997.8,0,,,0,0,,26.6
108,서울,2024-08-25 21:00,28.8,,2.7,320,74,998.4,,,,0,0,,25.9
108,서울,2024-08-25 22:00,28.3,,2.6,320,78,998.5,,,,0,0,,25.5
108,서울,2024-08-25 23:00,27.9,,.9,320,81,998.4,,,,2,1,,25.2
108,서울,2024-08-26 00:00,27.6,,.2,0,81,998,,,,5,0,,24.9
108,서울,2024-08-26 01:00,27.1,,.3,0,81,997.6,,,,2,1,,24.5
108,서울,2024-08-26 02:00,26.8,,1,360,83,997.5,,,,7,1,,24.5
108,서울,2024-08-26 03:00,26.6,,.6,340,83,997.4,,,,9,0,,24.5
108,서울,2024-08-26 04:00,26.3,,1.3,50,85,997.3,,,,7,0,,24.4
108,서울,2024-08-26 05:00,26,,1.9,20,87,997.2,,,,5,0,,24.2
108,서울,2024-08-26 06:00,25.7,,1.8,20,88,997.4,0,,,2,0,,23.8
108,서울,2024-08-26 07:00,25.7,,1.8,50,88,997.7,0,,,8,3,,25
108,서울,2024-08-26 08:00,26.7,,1.4,70,86,997.8,0,,,8,0,,27.9
108,서울,2024-08-26 09:00,27.2,,2,20,83,997.8,0,,,9,0,,28
108,서울,2024-08-26 10:00,27.8,,2.6,360,81,998.1,0,,,9,0,,30
108,서울,2024-08-26 11:00,29.1,,2,340,75,997.9,.2,,,9,2,,32.8
108,서울,2024-08-26 12:00,29.7,,.8,90,71,997.2,0,,,9,2,,31.4
108,서울,2024-08-26 13:00,29.9,,1.9,50,72,996.4,0,,,9,2,,31.9
108,서울,2024-08-26 14:00,29.7,,1.9,20,70,995.9,0,,,9,4,,29.5
108,서울,2024-08-26 15:00,30.5,,1.4,340,69,995.7,.1,,,8,4,,33.4
108,서울,2024-08-26 16:00,30.4,,1.2,270,68,996,0,,,9,6,,30.3
108,서울,2024-08-26 17:00,29.5,0,2.8,320,74,995.9,0,,,9,5,,28.2
108,서울,2024-08-26 18:00,29.3,,1.6,360,74,995.7,0,,,9,1,,27.7
108,서울,2024-08-26 19:00,28.3,,1,180,62,995.9,0,,,10,8,,26.2
108,서울,2024-08-26 20:00,28.1,,.8,20,70,996.3,0,,,10,10,,25.8
108,서울,2024-08-26 21:00,28.1,,.7,50,76,996.5,,,,9,6,,25.9
108,서울,2024-08-26 22:00,27.7,,1.7,50,75,996.4,,,,10,10,,25.4
108,서울,2024-08-26 23:00,27.5,,.4,0,77,996.1,,,,10,10,,25.4
108,서울,2024-08-27 00:00,27.3,,1.2,50,78,996.1,,,,9,6,,25.2
108,서울,2024-08-27 01:00,27,,.8,290,79,996,,,,10,3,,25.1
108,서울,2024-08-27 02:00,26.8,0,.4,0,80,995.6,,,,10,3,,25
108,서울,2024-08-27 03:00,26.5,0,1.4,50,80,995.2,,,,10,4,,24.8
108,서울,2024-08-27 04:00,26.1,0,1.8,50,81,995.2,,,,10,2,,24.5
108,서울,2024-08-27 05:00,25.9,,1.1,320,78,995.2,,,,10,2,,24.3
108,서울,2024-08-27 06:00,25.5,,1.4,20,74,995.7,0,,,10,3,,24
108,서울,2024-08-27 07:00,25.3,0,1.8,50,73,996.1,0,,,10,4,,24
108,서울,2024-08-27 08:00,25.2,0,1,70,69,996.7,0,,,10,4,,24.3
108,서울,2024-08-27 09:00,25,0,2.7,50,78,997.2,0,,,10,7,,24.6
108,서울,2024-08-27 10:00,24.7,.3,.9,50,73,997.8,0,,,10,8,,26
108,서울,2024-08-27 11:00,25.2,,1.8,50,72,997.3,0,,,10,10,,26.4
108,서울,2024-08-27 12:00,25.6,,2.7,340,72,996.8,0,,,10,2,,25.8
108,서울,2024-08-27 13:00,26,,2.6,320,65,996.9,0,,,10,10,,26.4
108,서울,2024-08-27 14:00,27.4,,2.1,50,64,996,0,,,9,0,,30.5
108,서울,2024-08-27 15:00,28.2,,2.9,50,61,995.6,.4,,,9,0,,30.7
108,서울,2024-08-27 16:00,29.4,,2.2,90,58,995.5,.6,,,7,0,,32.7
108,서울,2024-08-27 17:00,30.1,,2.9,70,53,995.6,1,,,2,2,,28.6
108,서울,2024-08-27 18:00,29.6,,2.2,70,55,996,1,,,0,0,,26.3
108,서울,2024-08-27 19:00,28.4,,2.5,50,59,996.5,.7,,,0,0,,24.4
108,서울,2024-08-27 20:00,27.1,,2.1,50,62,997.2,0,,,0,0,,23.2
108,서울,2024-08-27 21:00,26.3,,2,50,66,998.1,,,,0,0,,22.6
108,서울,2024-08-27 22:00,25.8,,1.9,50,67,998.4,,,,0,0,,22.3
108,서울,2024-08-27 23:00,25.4,,2.2,50,71,998.5,,,,0,0,,22.1
108,서울,2024-08-28 00:00,25,,2.6,50,72,998.4,,,,0,0,,21.7
108,서울,2024-08-28 01:00,24.7,,2.8,50,74,998.4,,,,0,0,,21.6
108,서울,2024-08-28 02:00,24.5,,3.1,50,74,998.3,,,,0,0,,21.3
108,서울,2024-08-28 03:00,24.1,,2.6,50,75,998.3,,,,0,0,,21.1
108,서울,2024-08-28 04:00,23.7,,2.6,50,75,998.3,,,,0,0,,20.8
108,서울,2024-08-28 05:00,23.3,,2.2,50,76,998.5,,,,0,0,,20.5
108,서울,2024-08-28 06:00,23,,2,50,77,998.9,0,,,0,0,,20.3
108,서울,2024-08-28 07:00,23.2,,2.8,70,76,999.2,.8,,,0,0,,21.2
108,서울,2024-08-28 08:00,25.4,,3.9,50,69,999.5,1,,,0,0,,24.5
108,서울,2024-08-28 09:00,27,,3.6,70,66,999.8,1,,,0,0,,30.1
108,서울,2024-08-28 10:00,28.7,,3.6,50,60,999.9,1,,,0,0,,34.9
108,서울,2024-08-28 11:00,29.9,,3.5,50,56,999.5,1,,,0,0,,40.2
108,서울,2024-08-28 12:00,30.7,,3.2,50,54,999,1,,,0,0,,45.2
108,서울,2024-08-28 13:00,31.6,,2.9,90,54,998.5,1,,,0,0,,48.6
108,서울,2024-08-28 14:00,32.5,,2,70,51,997.8,1,,,0,0,,49.8
108,서울,2024-08-28 15:00,32.5,,2.2,70,50,997.2,.7,,,2,2,,44.4
108,서울,2024-08-28 16:00,32.8,,2.6,70,46,997,.9,,,3,3,,38.9
108,서울,2024-08-28 17:00,32.5,,2.1,50,48,997,.7,,,4,4,,32.3
108,서울,2024-08-28 18:00,32,,3.3,50,52,997.1,.7,,,1,1,,30.1
108,서울,2024-08-28 19:00,30.9,,2.6,50,53,997.4,.7,,,0,0,,27.2
108,서울,2024-08-28 20:00,30,,2.9,50,56,997.7,0,,,0,0,,25.9
108,서울,2024-08-28 21:00,29.3,,3,70,59,998.2,,,,0,0,,25.1
108,서울,2024-08-28 22:00,28.5,,3.4,70,61,998.6,,,,0,0,,24.5
108,서울,2024-08-28 23:00,27.7,,3.1,50,63,998.4,,,,0,0,,23.9
108,서울,2024-08-29 00:00,26.9,,3.2,50,64,998.3,,,,0,0,,23.3
108,서울,2024-08-29 01:00,26.4,,3.3,70,64,998.3,,,,0,0,,22.8
108,서울,2024-08-29 02:00,25.8,,3.3,70,65,998.1,,,,0,0,,22.3
108,서울,2024-08-29 03:00,25.2,,2.7,70,67,998.2,,,,0,0,,21.8
108,서울,2024-08-29 04:00,24.5,,2.5,50,70,998.2,,,,0,0,,21.4
108,서울,2024-08-29 05:00,24.1,,2,70,71,998.2,,,,0,0,,21.1
108,서울,2024-08-29 06:00,23.6,,2.1,50,72,998.4,,,,0,0,,20.7
108,서울,2024-08-29 07:00,23.7,,2.7,70,74,998.7,.8,,,0,0,,21.4
108,서울,2024-08-29 08:00,25.6,,2.9,70,66,998.6,1,,,0,0,,25.2
108,서울,2024-08-29 09:00,27.2,,2.8,70,61,998.5,1,,,0,0,,32.9
108,서울,2024-08-29 10:00,28.8,,3.4,50,57,998.4,1,,,0,0,,40
108,서울,2024-08-29 11:00,30.3,,3,50,56,997.7,1,,,0,0,,46.9
108,서울,2024-08-29 12:00,31.4,,2.8,50,54,997.2,1,,,0,0,,51.5
108,서울,2024-08-29 13:00,32.6,,2.9,90,53,996.4,1,,,0,0,,54.2
108,서울,2024-08-29 14:00,33,,3.8,50,51,995.8,.9,,,4,4,,51.9
108,서울,2024-08-29 15:00,33.3,,3.3,50,52,995.4,.8,,,5,5,,50.8
108,서울,2024-08-29 16:00,33.2,,3.5,50,50,995.1,.8,,,2,2,,43.5
108,서울,2024-08-29 17:00,32.8,,3.3,70,51,995.1,1,,,0,0,,35
108,서울,2024-08-29 18:00,31.7,,3.6,50,55,995.4,1,,,0,0,,30.8
108,서울,2024-08-29 19:00,30.2,,3.7,70,57,995.7,.7,,,0,0,,27.9
108,서울,2024-08-29 20:00,29.1,,3.4,70,61,995.9,0,,,0,0,,26.5
108,서울,2024-08-29 21:00,28,,4.8,50,62,996.2,,,,0,0,,25.6
108,서울,2024-08-29 22:00,27.6,,2.6,70,63,996.4,,,,1,1,,25.1
108,서울,2024-08-29 23:00,27.1,,3,70,64,996.2,,,,3,1,,24.6
108,서울,2024-08-30 00:00,26.7,,2.6,50,65,996,,,,0,0,,24.2
108,서울,2024-08-30 01:00,25.9,,1.7,50,68,995.8,,,,1,1,,23.6
108,서울,2024-08-30 02:00,25.4,,.8,90,69,995.7,,,,1,1,,23.2
108,서울,2024-08-30 03:00,25,,1,50,70,995.6,,,,1,1,,22.9
108,서울,2024-08-30 04:00,24.7,,.3,0,73,995.6,,,,4,4,,22.6
108,서울,2024-08-30 05:00,24.1,,2.2,50,74,995.6,,,,0,0,,22.3
108,서울,2024-08-30 06:00,23.8,,1.1,70,74,995.7,,,,0,0,,22
108,서울,2024-08-30 07:00,23.8,,2.2,50,75,996.2,.8,,,0,0,,22.8
108,서울,2024-08-30 08:00,25.6,,2.2,50,71,996.1,1,,,1,1,,27
108,서울,2024-08-30 09:00,27.5,,2.2,70,66,996.2,1,,,3,3,,34.8
108,서울,2024-08-30 10:00,29.3,,1.2,250,63,996.3,.9,,,2,2,,42.7
108,서울,2024-08-30 11:00,30.3,,3.7,290,59,995.9,1,,,0,0,,50.5
108,서울,2024-08-30 12:00,31,,3.8,290,55,995.3,1,,,1,1,,54.7
108,서울,2024-08-30 13:00,32,,2.7,270,54,994.8,1,,,1,1,,57.3
108,서울,2024-08-30 14:00,32.7,,2.4,250,52,994.2,1,,,1,1,,57
108,서울,2024-08-30 15:00,32.4,,2.8,270,51,993.9,.7,,,2,2,,47.1
108,서울,2024-08-30 16:00,32.3,,3.6,290,49,993.8,.9,,,1,1,,44.1
108,서울,2024-08-30 17:00,32.3,,3.5,270,47,993.6,1,,,0,0,,34.9
108,서울,2024-08-30 18:00,31.4,,3.2,250,50,993.6,1,,,0,0,,30.4
108,서울,2024-08-30 19:00,29.6,,3.1,250,65,994.1,.7,,,0,0,,27.6
108,서울,2024-08-30 20:00,28.1,,3.1,270,70,994.5,0,,,0,0,,26
108,서울,2024-08-30 21:00,27.2,,3,270,71,994.8,,,,0,0,,24.9
108,서울,2024-08-30 22:00,26.8,,2,270,73,995.1,,,,0,0,,24.2
108,서울,2024-08-30 23:00,26.5,,2.1,290,73,995.4,,,,0,0,,23.8
108,서울,2024-08-31 00:00,26,,3.1,340,75,995.3,,,,0,0,,23.4
108,서울,2024-08-31 01:00,25.2,,2.9,320,76,995.3,,,,0,0,,23
108,서울,2024-08-31 02:00,24.7,,2.3,290,77,995.3,,,,0,0,,22.3
108,서울,2024-08-31 03:00,24,,1.9,270,79,995.5,,,,0,0,,21.6
108,서울,2024-08-31 04:00,23.5,,2.4,270,81,995.6,,,,0,0,,21.3
108,서울,2024-08-31 05:00,23.2,,1.8,250,81,995.9,,,,0,0,,21.1
108,서울,2024-08-31 06:00,22.8,,.6,70,81,996.4,,,,0,0,,20.9
108,서울,2024-08-31 07:00,22.8,,2.2,320,81,997,.6,,,0,0,,21.9
108,서울,2024-08-31 08:00,23.9,,1.4,340,77,997.4,1,,,1,0,,26.3
108,서울,2024-08-31 09:00,25.8,,1.3,200,74,997.2,1,,,3,0,,34.8
108,서울,2024-08-31 10:00,27.3,,1.8,270,65,997.4,1,,,1,0,,42.6
108,서울,2024-08-31 11:00,28.8,,1.2,270,61,997.4,1,,,4,0,,50.1
108,서울,2024-08-31 12:00,30.4,,1.5,180,59,996.7,1,,,5,0,,51.3
108,서울,2024-08-31 13:00,31.5,,2.4,230,57,996.2,.9,,,5,2,,56.9
108,서울,2024-08-31 14:00,32.2,,2.6,250,49,995.7,1,,,3,3,,56.3
108,서울,2024-08-31 15:00,32.5,,2.8,290,45,995.2,.9,,,4,4,,51.9
108,서울,2024-08-31 16:00,32.9,,2.5,270,41,995.2,1,,,2,2,,44.7
108,서울,2024-08-31 17:00,32.7,,2.4,250,43,995.1,1,,,3,3,,36.2
108,서울,2024-08-31 18:00,31.3,,3.4,270,50,995.5,1,,,2,2,,31.3
108,서울,2024-08-31 19:00,29.7,,2.5,270,53,995.7,.6,,,2,1,,27.6
108,서울,2024-08-31 20:00,28.8,,2.2,290,56,996.3,0,,,0,0,,25.8
108,서울,2024-08-31 21:00,27.9,,1.4,250,66,996.8,,,,0,0,,25
108,서울,2024-08-31 22:00,27.4,,.3,0,72,996.8,,,,0,0,,24.1
108,서울,2024-08-31 23:00,26.7,,1.6,250,70,997.2,,,,0,0,,23.6
108,서울,2024-09-01 00:00,26.3,,1.5,290,71,997.3,,,,0,0,,23.2
108,서울,2024-09-01 01:00,25.7,,1.3,290,74,997.2,,,,0,0,,22.6
108,서울,2024-09-01 02:00,25.3,,.5,340,77,997.2,,,,0,0,,22.5
108,서울,2024-09-01 03:00,25.1,,.7,360,81,997.4,,,,3,3,,22.4
108,서울,2024-09-01 04:00,24.8,,.2,0,79,997.4,,,,8,8,,22.7
108,서울,2024-09-01 05:00,24.7,,1.4,20,82,997.4,,,,8,8,,23.9
108,서울,2024-09-01 06:00,24.6,,1,50,80,997.4,,,,9,9,,23.6
108,서울,2024-09-01 07:00,24.7,,1.3,50,80,997.5,0,,,9,9,,25.1
108,서울,2024-09-01 08:00,25.3,,1.3,180,81,997.7,0,,,8,8,,26.6
108,서울,2024-09-01 09:00,26.3,,2.3,180,77,997.6,.3,,,3,3,,33
108,서울,2024-09-01 10:00,27.9,,3,180,70,997.7,.9,,,4,4,,42.3
108,서울,2024-09-01 11:00,28.5,,3.1,200,62,997.9,.6,,,3,3,,42.8
108,서울,2024-09-01 12:00,29.2,,3.4,200,54,997.6,.7,,,2,2,,46.4
108,서울,2024-09-01 13:00,30.7,,3.3,270,51,997.2,1,,,2,1,,56.7
108,서울,2024-09-01 14:00,30.9,,2.9,270,48,996.8,1,,,1,1,,54.6
108,서울,2024-09-01 15:00,31.5,,2.6,230,44,996.3,1,,,1,0,,51.2
108,서울,2024-09-01 16:00,30.9,,3.1,250,41,996.1,1,,,6,0,,40.8
108,서울,2024-09-01 17:00,29.7,,3,270,44,996,.4,,,7,0,,33.1
108,서울,2024-09-01 18:00,28.5,,2.4,290,55,995.9,0,,,8,0,,30.7
108,서울,2024-09-01 19:00,27.5,,2.5,250,51,995.9,0,,,7,2,,26.5
108,서울,2024-09-01 20:00,27,,2.8,250,53,996.9,0,,,9,7,,25.3
108,서울,2024-09-01 21:00,26.3,,2.2,270,62,997.4,,,,7,2,,25.3
108,서울,2024-09-01 22:00,25.9,,1.1,290,63,997.3,,,,7,7,,24.4
108,서울,2024-09-01 23:00,25.5,,.5,360,65,997.4,,,,6,6,,23
108,서울,2024-09-02 00:00,24.9,,1,250,66,997.3,,,,3,3,,22.7
108,서울,2024-09-02 01:00,24.5,,1.6,270,67,997.2,,,,7,5,,22.5
108,서울,2024-09-02 02:00,24.4,,1.4,270,68,997.6,,,,10,3,,23.1
108,서울,2024-09-02 03:00,24.3,0,.8,360,68,997.5,,,,8,8,,23.2
108,서울,2024-09-02 04:00,23.9,0,2.1,50,69,997,,,,8,8,,22.5
108,서울,2024-09-02 05:00,23.5,.4,2,50,77,997.3,,,,10,7,,22.4
108,서울,2024-09-02 06:00,22.6,1.9,2.8,50,88,997.4,,,,10,7,,22.5
108,서울,2024-09-02 07:00,22.3,.4,2.3,50,86,997.9,0,,,10,3,,22.8
108,서울,2024-09-02 08:00,22.5,,1.9,50,84,997.9,0,,,10,10,,23.4
108,서울,2024-09-02 09:00,22.8,0,1.2,50,75,998.9,0,,,10,7,,23.4
108,서울,2024-09-02 10:00,23.3,0,1.5,70,69,999.5,0,,,10,7,,24.5
108,서울,2024-09-02 11:00,23.8,0,3.3,50,79,999.7,0,,,10,7,,25.5
108,서울,2024-09-02 12:00,24,0,3.6,50,78,999.6,0,,,10,5,,26
108,서울,2024-09-02 13:00,24.5,,2.9,50,75,999.4,0,,,10,7,,27.5
108,서울,2024-09-02 14:00,25.2,,2.4,50,73,999.1,0,,,10,7,,28.6
108,서울,2024-09-02 15:00,25.6,,2.6,50,71,999.1,0,,,9,9,,27.4
108,서울,2024-09-02 16:00,26.6,,3.2,50,68,998.8,0,,,9,9,,29.2
108,서울,2024-09-02 17:00,26.8,,3.2,50,68,998.9,0,,,8,8,,27.3
108,서울,2024-09-02 18:00,26.8,,2.8,50,69,999.2,.1,,,8,8,,26
108,서울,2024-09-02 19:00,26.3,,3.5,70,71,999.5,0,,,6,6,,24.3
108,서울,2024-09-02 20:00,25.8,,3.7,50,71,1000,0,,,5,5,,23.2
108,서울,2024-09-02 21:00,25.5,,2.6,50,72,1000.8,,,,6,6,,23
108,서울,2024-09-02 22:00,25.2,,2.7,70,70,1001.3,,,,6,6,,22.4
108,서울,2024-09-02 23:00,24.8,,4.1,70,68,1001.6,,,,5,4,,21.7
108,서울,2024-09-03 00:00,24.4,,4,70,68,1001.9,,,,3,3,,21.3
108,서울,2024-09-03 01:00,24.2,,3.9,70,67,1002,,,,5,5,,21.2
108,서울,2024-09-03 02:00,23.7,,3.3,70,68,1001.8,,,,3,1,,20.7
108,서울,2024-09-03 03:00,23.5,,3,70,67,1002,,,,6,6,,20.7
108,서울,2024-09-03 04:00,23.5,,3.6,50,65,1002.1,,,,8,8,,21.1
108,서울,2024-09-03 05:00,23.5,,3.3,70,62,1002.4,,,,7,7,,20.9
108,서울,2024-09-03 06:00,23.3,,3.1,70,58,1002.8,,,,6,6,,20.5
108,서울,2024-09-03 07:00,23.2,,3.2,50,54,1002.9,0,,,5,5,,20.3
108,서울,2024-09-03 08:00,24,,3.5,70,53,1003.3,.3,,,4,4,,23.6
108,서울,2024-09-03 09:00,25.6,,3.9,50,51,1003.6,.8,,,1,1,,29.5
108,서울,2024-09-03 10:00,26.9,,3.6,70,49,1003.7,1,,,1,1,,36.2
108,서울,2024-09-03 11:00,27.9,,3.6,50,48,1003.4,1,,,1,1,,42.4
108,서울,2024-09-03 12:00,29.1,,3.6,70,48,1002.5,1,,,1,1,,48.1
108,서울,2024-09-03 13:00,30.1,,2.9,70,47,1001.9,1,,,1,1,,51.7
108,서울,2024-09-03 14:00,31.1,,1.6,160,47,1001.2,.9,,,2,2,,49.8
108,서울,2024-09-03 15:00,31.9,,2.2,160,45,1000.5,1,,,1,1,,45.9
108,서울,2024-09-03 16:00,30.8,,1,180,48,1000,.2,,,2,1,,34.4
108,서울,2024-09-03 17:00,30.9,,1.2,290,46,999.8,.2,,,4,3,,33.7
108,서울,2024-09-03 18:00,30,,2.2,90,51,999.7,0,,,6,6,,29.7
108,서울,2024-09-03 19:00,29,,2.7,70,53,999.6,0,,,3,3,,26.7
108,서울,2024-09-03 20:00,28.1,,2.1,50,55,1000.2,,,,2,1,,24.9
108,서울,2024-09-03 21:00,27.1,,2.5,50,57,1000.5,,,,0,0,,23.8
108,서울,2024-09-03 22:00,26.3,,2.2,50,58,1000.6,,,,3,1,,23
108,서울,2024-09-03 23:00,25.9,,2.1,50,57,1000.7,,,,3,1,,22.5
108,서울,2024-09-04 00:00,25.4,,2.5,50,59,1000.8,,,,0,0,,22
108,서울,2024-09-04 01:00,24.8,,2.2,50,62,1000.8,,,,4,2,,22
108,서울,2024-09-04 02:00,24.4,,2.4,50,64,1000.9,,,,6,4,,22
108,서울,2024-09-04 03:00,24.4,,1.5,70,65,1000.6,,,,2,2,,21.3
108,서울,2024-09-04 04:00,24,,1.4,70,68,1000.3,,,,5,5,,21.5
108,서울,2024-09-04 05:00,23.6,,2.4,50,70,1000.3,,,,3,3,,21.3
108,서울,2024-09-04 06:00,23.2,,2.3,50,71,1001,,,,6,3,,20.9
108,서울,2024-09-04 07:00,23.4,,2.5,50,70,1001.1,0,,,4,2,,22.3
108,서울,2024-09-04 08:00,24.5,,1.8,70,68,1001,.8,,,0,0,,26.6
108,서울,2024-09-04 09:00,26.1,,2.1,50,62,1001.3,1,,,0,0,,34.3
108,서울,2024-09-04 10:00,27.7,,2.4,70,56,1001.1,1,,,0,0,,41.8
108,서울,2024-09-04 11:00,29.1,,2.1,140,53,1000.5,1,,,0,0,,48
108,서울,2024-09-04 12:00,30.3,,2.6,160,50,999.8,1,,,0,0,,52.5
108,서울,2024-09-04 13:00,31.6,,2.7,160,47,999,1,,,0,0,,56
108,서울,2024-09-04 14:00,32,,2.4,110,45,998.2,1,,,0,0,,53.7
108,서울,2024-09-04 15:00,32.6,,2,140,46,997.4,1,,,1,1,,48.1
108,서울,2024-09-04 16:00,33.3,,2.7,160,45,997.1,.9,,,3,3,,44.1
108,서울,2024-09-04 17:00,32.2,,2.5,160,47,996.9,.5,,,5,5,,36.4
108,서울,2024-09-04 18:00,31.7,,2.7,290,55,996.7,1,,,4,4,,33.4
108,서울,2024-09-04 19:00,30.1,,1.4,290,59,997.1,.4,,,5,5,,29.1
108,서울,2024-09-04 20:00,28.8,,2.8,290,64,997.6,,,,2,1,,26.6
108,서울,2024-09-04 21:00,28,,2.3,250,68,998.2,,,,2,2,,25.7
108,서울,2024-09-04 22:00,27.6,,1.8,320,72,998.5,,,,7,7,,26.2
108,서울,2024-09-04 23:00,27.2,,2,270,74,998.4,,,,9,9,,26
108,서울,2024-09-05 00:00,27,,.9,270,74,998.3,,,,9,9,,25.9
108,서울,2024-09-05 01:00,26.8,,.3,0,72,997.8,,,,7,7,,24.8
108,서울,2024-09-05 02:00,26.5,,.6,250,74,997.5,,,,3,3,,23.7
108,서울,2024-09-05 03:00,26.4,,2.1,230,67,997.5,,,,3,3,,23.7
108,서울,2024-09-05 04:00,26,,1.4,250,70,997.1,,,,8,8,,23.1
108,서울,2024-09-05 05:00,26.1,,2.3,200,72,997.3,,,,9,9,,24.2
108,서울,2024-09-05 06:00,26.2,,3.1,180,76,997.2,,,,9,9,,24.8
108,서울,2024-09-05 07:00,26.3,,2.8,200,78,997.6,0,,,9,9,,25.7
108,서울,2024-09-05 08:00,26.7,,2.4,180,78,997.4,.1,,,6,6,,29.1
108,서울,2024-09-05 09:00,27.5,,4.1,200,71,997.5,.6,,,8,5,,33.5
108,서울,2024-09-05 10:00,28.1,,4.2,200,67,997.4,.1,,,10,6,,36
108,서울,2024-09-05 11:00,28.6,,4.4,230,66,997.1,.1,,,9,7,,38.7
108,서울,2024-09-05 12:00,26.6,.3,3.4,230,81,997.1,0,,,10,8,,27.2
108,서울,2024-09-05 13:00,26.1,1.1,2.7,230,87,996.7,0,,,10,8,,27.1
108,서울,2024-09-05 14:00,26.1,2.5,3.3,230,90,996.4,0,,,10,8,,27.6
108,서울,2024-09-05 15:00,25.9,2.8,2.9,250,89,996,0,,,10,7,,27.9
108,서울,2024-09-05 16:00,26.2,.2,2.5,200,91,995.9,0,,,10,8,,27.7
108,서울,2024-09-05 17:00,26.2,,2.6,230,88,996,0,,,9,7,,27.4
108,서울,2024-09-05 18:00,26.2,,2.2,230,85,996.3,0,,,10,7,,26.4
108,서울,2024-09-05 19:00,25.7,,2.6,270,79,996.6,0,,,9,4,,25.2
108,서울,2024-09-05 20:00,25.6,,2.3,270,79,997.4,,,,9,5,,24.7
108,서울,2024-09-05 21:00,25.7,,1.7,270,80,998,,,,10,8,,24.8
108,서울,2024-09-05 22:00,25.7,,1.3,290,83,998.2,,,,9,9,,24.8
108,서울,2024-09-05 23:00,25.8,,1.5,250,85,998,,,,9,9,,24.9
108,서울,2024-09-06 00:00,25.7,0,1.6,290,84,998.2,,,,10,9,,24.8
108,서울,2024-09-06 01:00,25.5,0,1.4,270,85,998.4,,,,10,8,,24.7
108,서울,2024-09-06 02:00,25.3,0,1.3,360,85,998.6,,,,10,8,,24.6
108,서울,2024-09-06 03:00,25.1,0,1.6,70,88,998.7,,,,10,8,,24.5
108,서울,2024-09-06 04:00,24.6,.3,1.1,70,90,998.9,,,,10,8,,24.2
108,서울,2024-09-06 05:00,24.1,.1,1.9,70,89,999.4,,,,10,8,,23.9
108,서울,2024-09-06 06:00,23.8,0,2.4,70,90,999.8,,,,10,8,,23.7
108,서울,2024-09-06 07:00,23.9,0,3.3,50,89,1000.2,0,,,10,8,,23.8
108,서울,2024-09-06 08:00,24.1,,3.2,50,85,1000.5,0,,,10,9,,24.1
108,서울,2024-09-06 09:00,24.6,,2.7,70,83,1001.3,0,,,10,8,,25.6
108,서울,2024-09-06 10:00,24.6,0,3.8,50,84,1001.8,0,,,10,7,,25
108,서울,2024-09-06 11:00,24.1,.1,2.7,70,89,1002.1,0,,,10,9,,25.5
108,서울,2024-09-06 12:00,23.5,.1,3.5,70,86,1002.1,0,,,10,7,,24.8
108,서울,2024-09-06 13:00,23.4,.1,3.6,70,85,1001.9,0,,,10,9,,26.3
108,서울,2024-09-06 14:00,23.4,0,4.3,50,80,1001.7,0,,,10,4,,24.9
108,서울,2024-09-06 15:00,24,,3.7,70,74,1001.2,0,,,10,6,,26.3
